journal|year|author|repec
American Economic Review|2005|Richard K. Lyons|ply9
American Economic Review|2005|Francis X. Diebold|pdi1
American Economic Review|2005|Monika Piazzesi|ppi37
American Economic Review|2005|Glenn D. Rudebusch|pru10
American Economic Review|2005|Alan J. Auerbach|pau33
American Economic Review|2005|Robert Carroll|none
American Economic Review|2005|Warren Hrung|phr24
American Economic Review|2005|Rosanne Altshuler|pal34
American Economic Review|2005|Nicholas Bull|pbu313
American Economic Review|2005|John Diamond|none
American Economic Review|2005|Tim Dowd|pdo113
American Economic Review|2005|Pamela Moomau|none
American Economic Review|2005|Benjamin R. Page|none
American Economic Review|2005|Aaron S. Edlin|ped12
American Economic Review|2005|Daniel L. Rubinfeld|none
American Economic Review|2005|Aviv Nevo|pne133
American Economic Review|2005|Daniel L. Rubinfeld|none
American Economic Review|2005|Mark McCabe|none
American Economic Review|2005|Mark J. McCabe|none
American Economic Review|2005|Christopher M. Snyder|psn35
American Economic Review|2005|David J. Cooper|pco508
American Economic Review|2005|John H. Kagel|pka270
American Economic Review|2005|John Duffy|pdu3
American Economic Review|2005|Eric O'N. Fisher|pfi7
American Economic Review|2005|Charles R. Plott|ppl81
American Economic Review|2005|Kathryn Zeiler|none
American Economic Review|2005|Daron Acemoglu|pac16
American Economic Review|2005|Simon Johnson|pjo44
American Economic Review|2005|James Robinson|pro179
American Economic Review|2005|Rodrigo R. Soares|pso51
American Economic Review|2005|Alberto Alesina|pal207
American Economic Review|2005|Ignazio Angeloni|pan228
American Economic Review|2005|Federico Etro|pet16
American Economic Review|2005|Timothy Besley|pbe46
American Economic Review|2005|Maitreesh Ghatak|pgh108
American Economic Review|2005|Marco Battaglini|pba170
American Economic Review|2005|James Dow|pdo106
American Economic Review|2005|Gary Gorton|pgo458
American Economic Review|2005|Arvind Krishnamurthy|none
American Economic Review|2005|Ronald W. Michener|none
American Economic Review|2005|Robert E. Wright|pwr21
American Economic Review|2005|David Hummels|phu100
American Economic Review|2005|Peter J. Klenow|pkl2
American Economic Review|2005|Mario J. Crucini|pcr3
American Economic Review|2005|Chris I. Telmer|pte102
American Economic Review|2005|Marios Zachariadis|pza12
American Economic Review|2005|Matteo Iacoviello|pia2
American Economic Review|2005|Gilles Saint-Paul|psa60
American Economic Review|2005|Robin Burgess|pbu12
American Economic Review|2005|Rohini Pande|ppa900
American Economic Review|2005|José G. Montalvo|none
American Economic Review|2005|Marta Reynal-Querol|none
American Economic Review|2005|Hongbin Cai|pca504
American Economic Review|2005|Daniel Treisman|none
American Economic Review|2005|Emmanuel Saez|psa117
American Economic Review|2005|Michael R. Veall|pve83
American Economic Review|2005|Antoine Faure- Grimaud|none
American Economic Review|2005|Roman Inderst|pin77
American Economic Review|2005|Andrea Prat|ppr174
American Economic Review|2005|C. Nicholas McKinney|none
American Economic Review|2005|Muriel Niederle|pni95
American Economic Review|2005|Alvin E. Roth|pro40
American Economic Review|2005|Yvan Lengwiler|ple28
American Economic Review|2005|Glenn W. Harrison|pha248
American Economic Review|2005|Eric Johnson|pjo265
American Economic Review|2005|Melayne M. McInnes|pmc132
American Economic Review|2005|E. Elisabet Rutström|pru237
American Economic Review|2005|Charles A. Holt|pho200
American Economic Review|2005|Susan K. Laury|pla570
American Economic Review|2005|John William Hatfield|none
American Economic Review|2005|Paul R. Milgrom|pmi34
American Economic Review|2005|Peter M. DeMarzo|pde650
American Economic Review|2005|Ilan Kremer|none
American Economic Review|2005|Andrzej Skrzypacz|psk11
American Economic Review|2005|Alberto Alesina|pal207
American Economic Review|2005|George-Marios Angeletos|pan143
American Economic Review|2005|James M. Snyder Jr.|psn39
American Economic Review|2005|Michael M. Ting|psn39
American Economic Review|2005|Stephen Ansolabehere|none
American Economic Review|2005|Marco Pagano|ppa56
American Economic Review|2005|Paolo F. Volpin|pvo208
American Economic Review|2005|Sendhil Mullainathan|pmu103
American Economic Review|2005|Andrei Shleifer|psh93
American Economic Review|2005|Pol Antràs|pan181
American Economic Review|2005|Andrew F. Daughety|pda55
American Economic Review|2005|Jennifer F. Reinganum|pre44
American Economic Review|2005|Markus K. Brunnermeier|pbr31
American Economic Review|2005|Jonathan A. Parker|ppa21
American Economic Review|2005|Jonathan A. Parker|ppa21
American Economic Review|2005|Bruce Preston|ppr134
American Economic Review|2005|Joe Peek|ppe90
American Economic Review|2005|Eric S. Rosengren|pro88
American Economic Review|2005|Karla Hoff|pho255
American Economic Review|2005|Arijit Sen|pse433
American Economic Review|2005|Abhijit Banerjee|pdu166
American Economic Review|2005|Abhijit Banerjee|pdu166
American Economic Review|2005|Lakshmi Iyer|piy9
American Economic Review|2005|Petra Moser|pmo257
American Economic Review|2005|Kenneth Y. Chay|pch800
American Economic Review|2005|Patrick J. McEwan|pmc58
American Economic Review|2005|Miguel Urquiola|pur10
American Economic Review|2005|Luis A. V. Catão|pca144
American Economic Review|2005|Solomos N. Solomou|pso205
American Economic Review|2005|Ian W. H. Parry|ppa261
American Economic Review|2005|Kenneth A. Small|psm84
American Economic Review|2005|Partha Dasgupta|none
American Economic Review|2005|Eric Maskin|pma498
American Economic Review|2005|Gary Charness|pch205
American Economic Review|2005|Dan Levin|ple601
American Economic Review|2005|Miguel Urquiola|pur10
American Economic Review|2005|Kevin Lang|pla83
American Economic Review|2005|Michael Manove|pma228
American Economic Review|2005|William T. Dickens|none
American Economic Review|2005|Farley W. Grubb|pgr272
American Economic Review|2005|Francesco De Sinopoli|pde261
American Economic Review|2005|Giovanna Iannantuoni|pia9
American Economic Review|2005|Martin J. Osborne|pos1
American Economic Review|2005|Jeffrey S. Rosenthal|none
American Economic Review|2005|Matthew A. Turner|ptu3
American Economic Review|2005|Enriqueta Aragones|par170
American Economic Review|2005|Itzhak Gilboa|pgi34
American Economic Review|2005|Andrew Postlewaite|none
American Economic Review|2005|Sergei Guriev|pgu59
American Economic Review|2005|Dmitriy Kvasov|pkv6
American Economic Review|2005|Luís Santos-Pinto|psa456
American Economic Review|2005|Joel Sobel|pso40
American Economic Review|2005|Mathias Drehmann|pdr53
American Economic Review|2005|Jörg Oechssler|poe1
American Economic Review|2005|Andreas Roider|pro37
American Economic Review|2005|Marco Cipriani|pci23
American Economic Review|2005|Antonio Guarino|pgu223
American Economic Review|2005|Mark Israel|none
American Economic Review|2005|Esteban Rossi-Hansberg|pro72
American Economic Review|2005|Matthias Doepke|pdo8
American Economic Review|2005|Fabrizio Zilibotti|pzi3
American Economic Review|2005|Leemore S. Dafny|none
American Economic Review|2005|Alan D. Morrison|none
American Economic Review|2005|Lucy White|none
American Economic Review|2005|Thomas Davidoff|pda697
American Economic Review|2005|Jeffrey R. Brown|pbr264
American Economic Review|2005|Peter A. Diamond|pdi24
American Economic Review|2005|Pedro Dal Bó|pda45
American Economic Review|2005|David E. M Sappington|psa323
American Economic Review|2005|Brian Knight|pkn7
American Economic Review|2005|Matteo Cervellati|pce51
American Economic Review|2005|Uwe Sunde|psu51
American Economic Review|2005|Chang-Tai Hsieh|none
American Economic Review|2005|Keong T. Woo|none
American Economic Review|2005|Dean S. Karlan|pka56
American Economic Review|2005|Bruce Hay|none
American Economic Review|2005|Kathryn E. Spier|none
American Economic Review|2005|Adam B. Ashcraft|pas35
American Economic Review|2005|Martin Dufwenberg|none
American Economic Review|2005|Tobias Lindqvist|pli254
American Economic Review|2005|Evan Moore|none
American Economic Review|2005|Kate L. Antonovics|pan97
American Economic Review|2005|Arthur S. Goldberger|pgo599
American Economic Review|2005|Jere R. Behrman|pbe285
American Economic Review|2005|Mark R. Rosenzweig|pro558
American Economic Review|2005|N. Gregory Mankiw|pma131
American Economic Review|2006|Daniel McFadden|pmc7
American Economic Review|2006|Douglas W. Diamond|pdi80
American Economic Review|2006|Raghuram G. Rajan|pra149
American Economic Review|2006|Christopher A. Sims|psi12
American Economic Review|2006|Tao Zha|pzh80
American Economic Review|2006|Seema Jayachandran|pja86
American Economic Review|2006|Michael Kremer|pkr20
American Economic Review|2006|Simon P. Anderson|pan42
American Economic Review|2006|Régis Renault|pre117
American Economic Review|2006|Roberto A. Weber|pwe237
American Economic Review|2006|Shamena Anwar|none
American Economic Review|2006|Hanming Fang|pfa17
American Economic Review|2006|Philip Oreopoulos|por38
American Economic Review|2006|Kelly Bedard|pbe420
American Economic Review|2006|Olivier Deschênes|pde468
American Economic Review|2006|Dan Bernhardt|pbe65
American Economic Review|2006|Eric Hughson|none
American Economic Review|2006|Edward Kutsoati|pku32
American Economic Review|2006|Markus M. Mobius|pmo367
American Economic Review|2006|Tanya S. Rosenblat|pro585
American Economic Review|2006|Thomas Piketty|ppi17
American Economic Review|2006|Gilles Postel-Vinay|ppo80
American Economic Review|2006|Jean-Laurent Rosenthal|none
American Economic Review|2006|Joan Esteban|pes64
American Economic Review|2006|Louis Eeckhoudt|pee3
American Economic Review|2006|Harris Schlesinger|psc438
American Economic Review|2006|Gerard J. van den Berg|pva310
American Economic Review|2006|Maarten Lindeboom|pli449
American Economic Review|2006|France Portrait|none
American Economic Review|2006|Jeremy Rudd|none
American Economic Review|2006|Karl Whelan|pwh23
American Economic Review|2006|Lars-Hendrik Röller|none
American Economic Review|2006|Frode Steen|none
American Economic Review|2006|Theodore C. Bergstrom|pbe56
American Economic Review|2006|Yongsung Chang|pch20
American Economic Review|2006|Jay H. Hong|pho103
American Economic Review|2006|Mara Faccio|pfa220
American Economic Review|2006|Matthew F. Mitchell|pmi30
American Economic Review|2006|Andrea Moro|pmo78
American Economic Review|2006|Henrik Horn|pho182
American Economic Review|2006|Xenia Matschke|pma237
American Economic Review|2006|Shane M. Sherlund|psh700
American Economic Review|2006|Patrick W. Schmitz|psc133
American Economic Review|2006|Lisa M. George|pge24
American Economic Review|2006|Joel Waldfogel|pwa46
American Economic Review|2006|Lars E. O. Svensson|psv2
American Economic Review|2006|Stephen Morris|pmo9
American Economic Review|2006|Hyun Song Shin|psh692
American Economic Review|2006|Hui Tong|pto159
American Economic Review|2006|Gene M. Grossman|pgr21
American Economic Review|2006|Edwin L.-C. Lai|pla349
American Economic Review|2006|Claudia Goldin|pgo601
American Economic Review|2006|Michelle DE Blasi|none
American Economic Review|2006|Ronald L. Oaxaca|poa2
American Economic Review|2006|George A. Akerlof|pak7
American Economic Review|2006|Scott Barrett|none
American Economic Review|2006|William A. Pizer|ppi108
American Economic Review|2006|William D. Nordhaus|pno115
American Economic Review|2006|Sheila M. Olmstead|none
American Economic Review|2006|Robert N. Stavins|pst167
American Economic Review|2006|Chris Rohlfs|none
American Economic Review|2006|David A. Jaeger|pja17
American Economic Review|2006|M. Daniele Paserman|ppa129
American Economic Review|2006|Alberto Abadie|pab7
American Economic Review|2006|Darlene C. Chisholm|none
American Economic Review|2006|George Norman|pno24
American Economic Review|2006|Isabelle Brocas|pbr679
American Economic Review|2006|Kitty Chan|none
American Economic Review|2006|Isabelle Perrigne|none
American Economic Review|2006|M. Kate Bundorf|none
American Economic Review|2006|Kosali I. Simon|psi314
American Economic Review|2006|Marc Bourreau|pbo149
American Economic Review|2006|Pinar Dogan|pdo71
American Economic Review|2006|James E. Bessen|pbe44
American Economic Review|2006|Michael J. Meurer|none
American Economic Review|2006|Klaus Kultti|pku119
American Economic Review|2006|Tuomas Takalo|pta116
American Economic Review|2006|Juuso Toikka|none
American Economic Review|2006|Robert M. Hunt|phu40
American Economic Review|2006|Carl Shapiro|psh275
American Economic Review|2006|Philippe Aghion|pag175
American Economic Review|2006|Rachel Griffith|pgr70
American Economic Review|2006|Peter Howitt|pho22
American Economic Review|2006|Daron Acemoglu|pac16
American Economic Review|2006|David Cutler|pcu64
American Economic Review|2006|Amy Finkelstein|pfi264
American Economic Review|2006|Joshua Linn|pli288
American Economic Review|2006|Austan Goolsbee|pgo49
American Economic Review|2006|Peter J. Klenow|pkl2
American Economic Review|2006|Josh Lerner|ple60
American Economic Review|2006|Parag A. Pathak|ppa503
American Economic Review|2006|Jean Tirole|pti33
American Economic Review|2006|Alan J. Auerbach|pau33
American Economic Review|2006|Kevin A. Hassett|pha378
American Economic Review|2006|Raj Chetty|pch161
