,journal,year,author,Name,Short-Id
2682,American Economic Review,2007.0,Antonio Rangel,Antonio Rangel,pra69
2683,American Economic Review,2007.0,Faruk Gul,Faruk Gul,pgu73
2684,American Economic Review,2007.0,Wolfgang Pesendorfer,Wolfgang Pesendorfer,ppe7
2685,American Economic Review,2007.0,Matthew Rabin,Matthew Rabin,pra660
2688,American Economic Review,2007.0,Gary S. Becker,Gary S. Becker,pbe29
2691,American Economic Review,2007.0,Larry Samuelson,Larry Samuelson,psa80
2693,American Economic Review,2007.0,Paul Oyer,Paul Oyer,poy2
2694,American Economic Review,2007.0,Wayne A. Grove,Wayne A. Grove,pgg3
2695,American Economic Review,2007.0,Stephen Wu,Stephen Wu,pwu26
2696,American Economic Review,2007.0,Susan Athey,Susan Athey,pat6
2697,American Economic Review,2007.0,Lawrence F. Katz,Lawrence F. Katz,pka266
2699,American Economic Review,2007.0,Steven Levitt,Steven Levitt,ple59
2700,American Economic Review,2007.0,James Poterba,James Poterba,ppo19
2703,American Economic Review,2007.0,Ronald L. Oaxaca,Ronald L. Oaxaca,poa2
2704,American Economic Review,2007.0,Edmund S. Phelps,Edmund S. Phelps,pph34
2709,American Economic Review,2007.0,Troy Davig,Troy Davig,pda131
2710,American Economic Review,2007.0,Eric M. Leeper,Eric M. Leeper,ple3
2711,American Economic Review,2007.0,Giovanni Olivei,Giovanni Olivei,pol108
2712,American Economic Review,2007.0,Silvana Tenreyro,Silvana Tenreyro,pte171
2714,American Economic Review,2007.0,Fatih Guvenen,Fatih Guvenen,pgu24
2716,American Economic Review,2007.0,Alma Cohen,Alma Cohen,pco678
2722,American Economic Review,2007.0,Bertil Tungodden,Bertil Tungodden,ptu94
2726,American Economic Review,2007.0,Navin Kartik,Navin Kartik,pka189
2729,American Economic Review,2007.0,Matthew O. Jackson,Matthew O. Jackson,pja7
2730,American Economic Review,2007.0,Brian W. Rogers,Brian W. Rogers,pro198
2731,American Economic Review,2007.0,Daron Acemoglu,Daron Acemoglu,pac16
2733,American Economic Review,2007.0,Elhanan Helpman,Elhanan Helpman,phe205
2737,American Economic Review,2007.0,Piero Cipollone,Piero Cipollone,pci21
2738,American Economic Review,2007.0,Alfonso Rosolia,Alfonso Rosolia,pro162
2739,American Economic Review,2007.0,John Ameriks,John Ameriks,pam72
2740,American Economic Review,2007.0,Andrew Caplin,Andrew Caplin,pca77
2741,American Economic Review,2007.0,John Leahy,John Leahy,ple189
2747,American Economic Review,2007.0,Dirk Sliwka,Dirk Sliwka,psl18
2753,American Economic Review,2007.0,Mark W. Watson,Mark W. Watson,pwa582
2758,American Economic Review,2007.0,Matthew Rabin,Matthew Rabin,pra660
2759,American Economic Review,2007.0,Robert Shimer,Robert Shimer,psh9
2760,American Economic Review,2007.0,Martin L. Weitzman,Martin L. Weitzman,pwe175
2761,American Economic Review,2007.0,Gadi Barlevy,Gadi Barlevy,pba129
2762,American Economic Review,2007.0,Aubhik Khan,Aubhik Khan,pkh5
2765,American Economic Review,2007.0,Wolfgang Keller,Wolfgang Keller,pke8
2767,American Economic Review,2007.0,Ted O'Donoghue,Ted O'Donoghue,pod31
2772,American Economic Review,2007.0,Marco Casari,Marco Casari,pca263
2777,American Economic Review,2007.0,Volker Nocke,Volker Nocke,pno17
2779,American Economic Review,2007.0,Gary Charness,Gary Charness,pch205
2780,American Economic Review,2007.0,Luca Rigotti,Luca Rigotti,pri3
2781,American Economic Review,2007.0,Aldo Rustichini,Aldo Rustichini,pru209
2782,American Economic Review,2007.0,Matthew O. Jackson,Matthew O. Jackson,pja7
2783,American Economic Review,2007.0,Massimo Morelli,Massimo Morelli,pmo645
2784,American Economic Review,2007.0,Giovanni Maggi,Giovanni Maggi,pma1315
2787,American Economic Review,2007.0,Erkut Y. Ozbay,Erkut Y. Ozbay,poz17
2788,American Economic Review,2007.0,Monika Merz,Monika Merz,pme34
2789,American Economic Review,2007.0,Eran Yashiv,Eran Yashiv,pya27
2790,American Economic Review,2007.0,William Fuchs,William Fuchs,pfu46
2793,American Economic Review,2007.0,Dora L. Costa,Dora L. Costa,pco358
2794,American Economic Review,2007.0,Matthew E. Kahn,Matthew E. Kahn,pka41
2796,American Economic Review,2007.0,Alberto Alesina,Alberto Alesina,pal207
2798,American Economic Review,2007.0,Mark Aguiar,Mark Aguiar,pag57
2799,American Economic Review,2007.0,Erik Hurst,Erik Hurst,phu87
2800,American Economic Review,2007.0,Laura Schechter,Laura Schechter,psc469
2802,American Economic Review,2007.0,Mary Amiti,Mary Amiti,pam39
2804,American Economic Review,2007.0,Esteban Rossi-Hansberg,Esteban Rossi-Hansberg,pro72
2812,American Economic Review,2007.0,Paul J. Healy,Paul J. Healy,phe62
2813,American Economic Review,2007.0,Dean Karlan,Dean Karlan,pka56
2816,American Economic Review,2007.0,Andrzej Skrzypacz,Andrzej Skrzypacz,psk11
2817,American Economic Review,2007.0,Paola Manzini,Paola Manzini,pma11
2818,American Economic Review,2007.0,Marco Mariotti,Marco Mariotti,pma676
2820,American Economic Review,2007.0,Ralph A. Winter,Ralph A. Winter,pwi56
2821,American Economic Review,2007.0,Raymond Fisman,Raymond Fisman,pfi257
2825,American Economic Review,2007.0,Jean Tirole,Jean Tirole,pti33
2826,American Economic Review,2007.0,Ernan Haruvy,Ernan Haruvy,pha1186
2829,American Economic Review,2007.0,Syngjoo Choi,Syngjoo Choi,pch373
2830,American Economic Review,2007.0,Raymond Fisman,Raymond Fisman,pfi257
2831,American Economic Review,2007.0,Douglas Gale,Douglas Gale,pga41
2833,American Economic Review,2007.0,Yongsung Chang,Yongsung Chang,pch20
2834,American Economic Review,2007.0,Sun-Bin Kim,Sun-Bin Kim,pki155
2835,American Economic Review,2007.0,Muriel Niederle,Muriel Niederle,pni95
2838,American Economic Review,2007.0,Massimo Guidolin,Massimo Guidolin,pgu101
2839,American Economic Review,2007.0,Eliana La Ferrara,Eliana La Ferrara,pla68
2841,American Economic Review,2007.0,Francesco Squintani,Francesco Squintani,psq1
2846,American Economic Review,2007.0,Jesse Rothstein,Jesse Rothstein,pro180
2849,American Economic Review,2008.0,Thierry Post,Thierry Post,ppo10
2851,American Economic Review,2008.0,Guido Baltussen,Guido Baltussen,pba344
2852,American Economic Review,2008.0,Richard H. Thaler,Richard H. Thaler,pth67
2853,American Economic Review,2008.0,Robert J. Aumann,Robert J. Aumann,pau21
2854,American Economic Review,2008.0,Jacques H. Dreze,Jacques H. Dreze,pdr61
2855,American Economic Review,2008.0,Isa Hafalir,Isa Hafalir,pha1130
2857,American Economic Review,2008.0,John N. Friedman,John N. Friedman,pfr119
2859,American Economic Review,2008.0,Ricardo Alonso,Ricardo Alonso,pal640
2860,American Economic Review,2008.0,Wouter Dessein,Wouter Dessein,pde847
2862,American Economic Review,2008.0,Philip A. Haile,Philip A. Haile,pha381
2864,American Economic Review,2008.0,Grigory Kosenok,Grigory Kosenok,pko192
2865,American Economic Review,2008.0,Marco Battaglini,Marco Battaglini,pba170
2866,American Economic Review,2008.0,Stephen Coate,Stephen Coate,pco66
2868,American Economic Review,2008.0,Erin T. Mansur,Erin T. Mansur,pma874
2870,American Economic Review,2008.0,Daron Acemoglu,Daron Acemoglu,pac16
2872,American Economic Review,2008.0,Iris Bohnet,Iris Bohnet,pbo282
2875,American Economic Review,2008.0,Richard Zeckhauser,Richard Zeckhauser,pze7
2877,American Economic Review,2008.0,Eric D. Gould,Eric D. Gould,pgo104
2878,American Economic Review,2008.0,Omer Moav,Omer Moav,pmo62
2884,American Economic Review,2008.0,John Haltiwanger,John Haltiwanger,pha231
2885,American Economic Review,2008.0,Chad Syverson,Chad Syverson,psy13
2886,American Economic Review,2008.0,Paolo Angelini,Paolo Angelini,pan37
2888,American Economic Review,2008.0,Valerie Cerra,Valerie Cerra,pce34
2890,American Economic Review,2008.0,Jonathan Guryan,Jonathan Guryan,pgu126
2894,American Economic Review,2008.0,Juan-Pablo Montero,Juan-Pablo Montero,pmo388
2899,American Economic Review,2008.0,Christina Paxson,Christina Paxson,ppa335
2906,American Economic Review,2008.0,Robert J. Barro,Robert J. Barro,pba251
2908,American Economic Review,2008.0,Xavier Gabaix,Xavier Gabaix,pga174
2909,American Economic Review,2008.0,Francois Gourio,Francois Gourio,pgo158
2914,American Economic Review,2008.0,James Poterba,James Poterba,ppo19
2915,American Economic Review,2008.0,Todd Sinai,Todd Sinai,psi354
2917,American Economic Review,2008.0,William Easterly,William Easterly,pea1
2918,American Economic Review,2008.0,Dani Rodrik,Dani Rodrik,pro60
2920,American Economic Review,2008.0,Avner Greif,Avner Greif,pgr24
2921,American Economic Review,2008.0,Saumitra Jha,Saumitra Jha,pjh4
2922,American Economic Review,2008.0,Raghuram G. Rajan,Raghuram G. Rajan,pra149
2925,American Economic Review,2008.0,Richard Baldwin,Richard Baldwin,pba124
2926,American Economic Review,2008.0,Erik Berglof,Erik Berglof,pbe821
2927,American Economic Review,2008.0,Mike Burkart,Mike Burkart,pbu112
2928,American Economic Review,2008.0,Guido Friebel,Guido Friebel,pfr44
2929,American Economic Review,2008.0,Elena Paltseva,Elena Paltseva,ppa346
2930,American Economic Review,2008.0,Carlo Favero,Carlo Favero,pfa12
2931,American Economic Review,2008.0,Francesco Giavazzi,Francesco Giavazzi,pgi18
2933,American Economic Review,2008.0,Bernard Salanie,Bernard Salanie,psa116
2936,American Economic Review,2008.0,Alessandro Lizzeri,Alessandro Lizzeri,pli177
2937,American Economic Review,2008.0,David M. Cutler,David M. Cutler,pcu64
2938,American Economic Review,2008.0,Amy Finkelstein,Amy Finkelstein,pfi264
2941,American Economic Review,2008.0,Antonio Rangel,Antonio Rangel,pra69
2944,American Economic Review,2008.0,Isabelle Brocas,Isabelle Brocas,pbr679
2945,American Economic Review,2008.0,Juan D. Carrillo,Juan D. Carrillo,pca1184
2948,American Economic Review,2008.0,Navin Kartik,Navin Kartik,pka189
2949,American Economic Review,2008.0,Thomas R. Palfrey,Thomas R. Palfrey,ppa1164
2950,American Economic Review,2008.0,Dino Gerardi,Dino Gerardi,pge182
2952,American Economic Review,2008.0,Marco Battaglini,Marco Battaglini,pba170
2953,American Economic Review,2008.0,Rebecca B. Morton,Rebecca B. Morton,pmo1159
2954,American Economic Review,2008.0,Thomas R. Palfrey,Thomas R. Palfrey,ppa1164
2956,American Economic Review,2008.0,Timothy Besley,Timothy Besley,pbe46
2957,American Economic Review,2008.0,Maitreesh Ghatak,Maitreesh Ghatak,pgh108
2958,American Economic Review,2008.0,George A. Akerlof,George A. Akerlof,pak7
2960,American Economic Review,2008.0,Timothy Besley,Timothy Besley,pbe46
2961,American Economic Review,2008.0,Neil Meads,Neil Meads,pme365
2962,American Economic Review,2008.0,Paolo Surico,Paolo Surico,psu32
2963,American Economic Review,2008.0,Alan S. Blinder,Alan S. Blinder,pbl41
2964,American Economic Review,2008.0,John Morgan,John Morgan,pmo131
2967,American Economic Review,2008.0,David Colander,David Colander,pco85
2968,American Economic Review,2008.0,Peter Howitt,Peter Howitt,pho22
2969,American Economic Review,2008.0,Alan Kirman,Alan Kirman,pki52
2972,American Economic Review,2008.0,William A. Brock,William A. Brock,pbr142
2973,American Economic Review,2008.0,Steven N. Durlauf,Steven N. Durlauf,pdu117
2974,American Economic Review,2008.0,Giacomo Rondina,Giacomo Rondina,pro811
2976,American Economic Review,2008.0,Leigh Tesfatsion,Leigh Tesfatsion,pte2
2977,American Economic Review,2008.0,Kevin D. Hoover,Kevin D. Hoover,pho156
2978,American Economic Review,2008.0,Soren Johansen,Soren Johansen,pjo35
2979,American Economic Review,2008.0,Katarina Juselius,Katarina Juselius,pju54
2980,American Economic Review,2008.0,Barbara Petrongolo,Barbara Petrongolo,ppe484
2983,American Economic Review,2008.0,Robert Shimer,Robert Shimer,psh9
2986,American Economic Review,2008.0,Archishman Chakraborty,Archishman Chakraborty,pch423
2990,American Economic Review,2008.0,Zvi Bodie,Zvi Bodie,pbo569
2991,American Economic Review,2008.0,Doriana Ruffino,Doriana Ruffino,pru85
2992,American Economic Review,2008.0,Jonathan Treussard,Jonathan Treussard,ptr49
2995,American Economic Review,2008.0,Luis M. Viceira,Luis M. Viceira,pvi31
2998,American Economic Review,2008.0,Sendhil Mullainathan,Sendhil Mullainathan,pmu103
3000,American Economic Review,2008.0,Raphael W. Bostic,Raphael W. Bostic,pbo990
3001,American Economic Review,2008.0,Kwan Ok Lee,Kwan Ok Lee,ple716
3003,American Economic Review,2008.0,Erik Hurst,Erik Hurst,phu87
3007,American Economic Review,2008.0,Gian Maria Milesi-Ferretti,Gian Maria Milesi-Ferretti,pmi28
3008,American Economic Review,2008.0,Harald Hau,Harald Hau,pha313
3009,American Economic Review,2008.0,Helene Rey,Helene Rey,pre8
3012,American Economic Review,2008.0,Joseph G. Altonji,Joseph G. Altonji,pal266
3016,American Economic Review,2008.0,Azeem M. Shaikh,Azeem M. Shaikh,psh256
3017,American Economic Review,2008.0,Edward Vytlacil,Edward Vytlacil,pvy2
3018,American Economic Review,2008.0,Qi Li,Qi Li,pli1032
3021,American Economic Review,2008.0,Claudia Goldin,Claudia Goldin,pgo601
3022,American Economic Review,2008.0,Lawrence F. Katz,Lawrence F. Katz,pka266
3026,American Economic Review,2008.0,Steffen Andersen,Steffen Andersen,pan114
3027,American Economic Review,2008.0,Erwin Bulte,Erwin Bulte,pbu155
3028,American Economic Review,2008.0,Uri Gneezy,Uri Gneezy,pgn18
3032,American Economic Review,2008.0,Rebecca M. Blank,Rebecca M. Blank,pbl56
3033,American Economic Review,2008.0,Philip N. Jefferson,Philip N. Jefferson,pje184
3035,American Economic Review,2008.0,Walter Enders,Walter Enders,pen67
3037,American Economic Review,2008.0,Kasey Buckles,Kasey Buckles,pbu157
3039,American Economic Review,2008.0,Annamaria Lusardi,Annamaria Lusardi,plu347
3042,American Economic Review,2008.0,Lisa R. Anderson,Lisa R. Anderson,pan209
3046,American Economic Review,2008.0,Rebecca Hellerstein,Rebecca Hellerstein,phe47
3047,American Economic Review,2008.0,Emi Nakamura,Emi Nakamura,pna121
3049,American Economic Review,2008.0,Christian Hellwig,Christian Hellwig,phe110
3050,American Economic Review,2008.0,Costas Arkolakis,Costas Arkolakis,par274
3053,American Economic Review,2008.0,Andres Rodriguez-Clare,Andres Rodriguez-Clare,pro372
3055,American Economic Review,2008.0,Mark J. Roberts,Mark J. Roberts,pro190
3057,American Economic Review,2008.0,Hiau Looi Kee,Hiau Looi Kee,pke71
3059,American Economic Review,2008.0,Anne Case,Anne Case,pca108
3060,American Economic Review,2008.0,Christina Paxson,Christina Paxson,ppa335
3061,American Economic Review,2008.0,Angus Deaton,Angus Deaton,pde30
3062,American Economic Review,2008.0,Franco Peracchi,Franco Peracchi,ppe19
3063,American Economic Review,2008.0,Esther Duflo,Esther Duflo,pdu166
3065,American Economic Review,2008.0,Jonathan Robinson,Jonathan Robinson,pro377
3066,American Economic Review,2008.0,Jonathan Robinson,Jonathan Robinson,pro810
3068,American Economic Review,2008.0,Sendhil Mullainathan,Sendhil Mullainathan,pmu103
3069,American Economic Review,2008.0,Ernst Fehr,Ernst Fehr,pfe29
3070,American Economic Review,2008.0,Karla Hoff,Karla Hoff,pho255
3072,American Economic Review,2008.0,Jorge M. Aguero,Jorge M. Aguero,pag62
3073,American Economic Review,2008.0,Mindy S. Marks,Mindy S. Marks,pma1569
3076,American Economic Review,2008.0,Rohini Pande,Rohini Pande,ppa900
3077,American Economic Review,2008.0,Sujata Visaria,Sujata Visaria,pvi388
3078,American Economic Review,2008.0,Adriana Camacho,Adriana Camacho,pca400
3079,American Economic Review,2008.0,Raj Arunachalam,Raj Arunachalam,par130
3080,American Economic Review,2008.0,Manisha Shah,Manisha Shah,psh195
3081,American Economic Review,2008.0,Gregory Clark,Gregory Clark,pcl48
3083,American Economic Review,2008.0,Alan M. Taylor,Alan M. Taylor,pta46
3084,American Economic Review,2008.0,David S. Jacks,David S. Jacks,pja138
3085,American Economic Review,2008.0,Christopher M. Meissner,Christopher M. Meissner,pme45
3086,American Economic Review,2008.0,Dennis Novy,Dennis Novy,pno75
3088,American Economic Review,2008.0,Hans-Joachim Voth,Hans-Joachim Voth,pvo5
3092,American Economic Review,2008.0,Ken Rebeck,Ken Rebeck,pre118
3093,American Economic Review,2008.0,Georg Schaur,Georg Schaur,psc304
3094,American Economic Review,2008.0,Michael Watts,Michael Watts,pwa378
3096,American Economic Review,2008.0,Georg Schaur,Georg Schaur,psc304
3097,American Economic Review,2008.0,Michael Watts,Michael Watts,pwa378
3099,American Economic Review,2008.0,John J. Siegfried,John J. Siegfried,psi31
3100,American Economic Review,2008.0,John J. Siegfried,John J. Siegfried,psi31
3101,American Economic Review,2008.0,John J. Siegfried,John J. Siegfried,psi31
3102,American Economic Review,2008.0,John J. Siegfried,John J. Siegfried,psi31
3105,American Economic Review,2008.0,Andrei Shleifer,Andrei Shleifer,psh93
3106,American Economic Review,2008.0,Esther Duflo,Esther Duflo,pdu166
3108,American Economic Review,2008.0,Olivier Blanchard,Olivier Blanchard,pbl2
3109,American Economic Review,2008.0,Andrew Postlewaite,Andrew Postlewaite,ppo86
3110,American Economic Review,2008.0,John J. Siegfried,John J. Siegfried,psi31
3111,American Economic Review,2008.0,Michael Watts,Michael Watts,pwa378
3114,American Economic Review,2008.0,Katharine Abraham,Katharine Abraham,pab32
3117,American Economic Review,2008.0,John J. Siegfried,John J. Siegfried,psi31
3118,American Economic Review,2008.0,William R. Johnson,William R. Johnson,pjo99
3120,American Economic Review,2008.0,Eric S. Maskin,Eric S. Maskin,pma498
3121,American Economic Review,2008.0,Leonid Hurwicz,Leonid Hurwicz,phu171
3122,American Economic Review,2008.0,Roger B. Myerson,Roger B. Myerson,pmy13
3123,American Economic Review,2008.0,Alejandro Justiniano,Alejandro Justiniano,pju154
3125,American Economic Review,2008.0,Marko Tervio,Marko Tervio,pte108
