idd,journal,year,author,name,Short-Id
4382,Econometrica,2018.0,itay saportaâ eksten,,
4383,American Economic Review,2012.0,iuliana pascu,,
4387,Econometrica,2013.0,ivan vidangos,,
4388,Journal of Political Economy,2004.0,ivar ekeland,,
4389,Econometrica,2010.0,iv·n fern·ndez-val,,
4390,Econometrica,2006.0,iván fernández-val,,
4391,Review of Economic Studies,2011.0,iván fernández-val,,
4392,American Economic Review,2006.0,iván werning,,
4393,Journal of Political Economy,2014.0,iván werning,,
4394,Econometrica,2019.0,iván werning,,
4395,Econometrica,2016.0,iván werning,,
4396,American Economic Review,2020.0,iván werning,,
4397,The Quarterly Journal of Economics,2015.0,iván werning,,
4398,American Economic Review,2019.0,iván werning,,
4399,American Economic Review,2017.0,iván werning,,
4400,Econometrica,2006.0,iván werning,,
4401,The Quarterly Journal of Economics,2017.0,iván werning,,
4402,Journal of Political Economy,2012.0,iván werning,,
4403,The Quarterly Journal of Economics,2007.0,iván werning,,
4404,American Economic Review,2019.0,iván werning,,
4405,Review of Economic Studies,2012.0,iván werning,,
4406,The Quarterly Journal of Economics,2010.0,iván werning,,
4407,The Quarterly Journal of Economics,2007.0,iván werning,,
4408,Journal of Political Economy,2008.0,ivã¡n werning,,
4409,Econometrica,2018.0,ivã¡n werning,,
4410,Journal of Political Economy,2007.0,ivã¡n werning,,
4411,American Economic Review,2010.0,iñaki aguirre,,
4413,Review of Economic Studies,2006.0,j. a. sefton,,
4414,Review of Economic Studies,2011.0,j. duggan,,
4415,Econometrica,2002.0,j. f. traub,,
4416,The Quarterly Journal of Economics,2008.0,j. harold mulherin,,
4417,Econometrica,2003.0,j. hualde,,
4418,Econometrica,2004.0,j. hugonnier,,
4419,Econometrica,2012.0,j. hugonnier,,
4423,American Economic Review,2002.0,j. michael pinegar,,
4424,Econometrica,2011.0,j. p. florens,,
4425,Econometrica,2008.0,j. p. florens,,
4427,Econometrica,2015.0,j. porter,,
4428,Review of Economic Studies,2008.0,j. r. russell,,
4429,Econometrica,2002.0,j. rust,,
4430,Review of Economic Studies,2007.0,j.c. ely,,
4431,American Economic Review,2014.0,j?n steinsson,,
4432,American Economic Review,2013.0,j?r?me adda,,
4433,Journal of Political Economy,2003.0,jack a. nickerson,,
4434,Journal of Political Economy,2017.0,jack favilukis,,
4435,Journal of Political Economy,2001.0,jack porter,,
4436,Econometrica,2012.0,jack r. porter,,
4437,Econometrica,2009.0,jack r. porter,,
4438,Econometrica,2003.0,jack r. porter,,
4439,American Economic Review,2018.0,jack willis,,
4440,Econometrica,2001.0,"jackson, matthew o",,
4441,Journal of Political Economy,2003.0,"jackson, matthew o.",,
4442,Journal of Political Economy,2016.0,jacob d. leshno,,
4443,Journal of Political Economy,2017.0,jacob d. leshno,,
4444,American Economic Review,2018.0,jacob goldin,,
4452,Journal of Political Economy,2011.0,jacob n. shapiro,,
4453,Econometrica,2006.0,jacob s. sagi,,
4454,American Economic Review,2006.0,jacque eccles,,
4455,The Quarterly Journal of Economics,2007.0,jacques crémer,,
4456,Journal of Political Economy,2001.0,jacques-francois thisse,,
4459,Journal of Political Economy,2004.0,jaewoo ryoo,,
4460,American Economic Review,2003.0,jagadeesh gokhale,,
4461,Journal of Political Economy,2000.0,jaime f. zender,,
4463,American Economic Review,2009.0,jakub w. jurek,,
4464,Review of Economic Studies,2001.0,james a. fairburn,,
4483,Journal of Political Economy,2005.0,james a. schmitz jr.,,
4484,American Economic Review,2002.0,james a. schmitz jr.,,
4487,Review of Economic Studies,2016.0,james c. mac gee,,
4488,Econometrica,2003.0,james conklin,,
4492,American Economic Review,2015.0,james d. long,,
4493,American Economic Review,2014.0,james d. long,,
4494,American Economic Review,2018.0,james d. long,,
4502,American Economic Review,2014.0,james h. fowler,,
4508,The Quarterly Journal of Economics,2019.0,james kai-sing kung,,
4509,American Economic Review,2013.0,james konow,,
4510,American Economic Review,2016.0,james konow,,
4511,American Economic Review,2000.0,james konow,,
4512,Review of Economic Studies,2004.0,james l. powell,,
4513,Econometrica,2003.0,james l. powell,,
4514,Econometrica,2012.0,james l. powell,,
4515,Journal of Political Economy,2018.0,james liang,,
4516,The Quarterly Journal of Economics,2015.0,james liang,,
4520,Econometrica,2004.0,james m. robins,,
4523,The Quarterly Journal of Economics,2017.0,james m. snyderjr.,,
4525,American Economic Review,2017.0,james mahon,,
4529,Journal of Political Economy,2000.0,james s. schallheim,,
4531,American Economic Review,2001.0,james v. jordan,,
4532,American Economic Review,2013.0,james w. roberts,,
4533,American Economic Review,2018.0,james w. roberts,,
4543,Review of Economic Studies,2008.0,jan pieter krahnen,,
4544,The Quarterly Journal of Economics,2017.0,jan stuhler,,
4545,Review of Economic Studies,2001.0,jan zábojník,,
4550,American Economic Review,2016.0,jason abaluck,,
4551,American Economic Review,2011.0,jason abaluck,,
4552,American Economic Review,2016.0,jason abaluck,,
4553,American Economic Review,2016.0,jason abaluck,,
4554,Journal of Political Economy,2017.0,jason alan snyder,,
4556,American Economic Review,2015.0,jason d. hartline,,
4562,American Economic Review,2013.0,jason long,,
4563,American Economic Review,2013.0,jason long,,
4564,American Economic Review,2010.0,jason scorse,,
4565,Review of Economic Studies,2009.0,jason snyder,,
4566,Review of Economic Studies,2010.0,javier alvarez,,
4567,Econometrica,2003.0,javier alvarez,,
4568,American Economic Review,2010.0,javier garcia-cicco,,
4569,Econometrica,2002.0,javier hidalgo,,
4570,Econometrica,2000.0,javier hidalgo,,
4575,Econometrica,2008.0,jean jacod,,
4576,Econometrica,2017.0,jean jacod,,
4584,American Economic Review,2014.0,jean-fran?ois houde,,
4585,Journal of Political Economy,2019.0,jean-françois houde,,
4586,Journal of Political Economy,2013.0,jean-françois laslier,,
4587,Review of Economic Studies,2013.0,jean-françois richard,,
4588,American Economic Review,2006.0,jean-laurent rosenthal,,
4589,The Quarterly Journal of Economics,2016.0,jean-noël barrot,,
4590,American Economic Review,2013.0,jean-paul l'huillier,,
4591,Review of Economic Studies,2001.0,jean-pierre benoît,,
4592,The Quarterly Journal of Economics,2015.0,jean-pierre dubé,,
4593,The Quarterly Journal of Economics,2019.0,jean-pierre dubé,,
4594,American Economic Review,2012.0,jean-pierre h. dube,,
4595,Journal of Political Economy,2009.0,jean-pierre h. dubã©,,
4596,Review of Economic Studies,2002.0,jee-hyeong park,,
4597,Review of Economic Studies,2011.0,jee-hyeong park,,
4598,American Economic Review,2004.0,jee-hyeong park,,
4599,Journal of Political Economy,2001.0,jeff grogger,,
4613,American Economic Review,2004.0,jeffrey d. kubik,,
4616,American Economic Review,2011.0,jeffrey l. furman,,
4618,The Quarterly Journal of Economics,2008.0,jeffrey m. weinstein,,
4637,American Economic Review,2014.0,jeffrey roth,,
4638,American Economic Review,2000.0,jeffrey s. rosenthal,,
4639,American Economic Review,2005.0,jeffrey s. rosenthal,,
4641,The Quarterly Journal of Economics,2003.0,jeffrey zwiebel,,
4642,American Economic Review,2003.0,jeffrey zwiebel,,
4643,Econometrica,2001.0,"jehiel, philippe",,
4644,Journal of Political Economy,2011.0,jennifer brown,,
4645,Journal of Political Economy,2009.0,jennifer brown,,
4646,The Quarterly Journal of Economics,2010.0,jennifer brown,,
4649,American Economic Review,2014.0,jens iversen,,
4650,The Quarterly Journal of Economics,2015.0,jens ludwig,,
4651,The Quarterly Journal of Economics,2017.0,jens ludwig,,
4652,The Quarterly Journal of Economics,2001.0,jens ludwig,,
4653,The Quarterly Journal of Economics,2018.0,jens ludwig,,
4654,The Quarterly Journal of Economics,2005.0,jens ludwig,,
4655,The Quarterly Journal of Economics,2007.0,jens ludwig,,
4656,American Economic Review,2012.0,jens ludwig,,
4657,Review of Economic Studies,2019.0,jeong ho (john) kim,,
4661,The Quarterly Journal of Economics,2018.0,jeremiah dittmar,,
4662,The Quarterly Journal of Economics,2011.0,jeremiah e. dittmar,,
4663,American Economic Review,2009.0,jeremy bulow,,
4664,American Economic Review,2006.0,jeremy bulow,,
4665,Journal of Political Economy,2012.0,jeremy bulow,,
4675,American Economic Review,2006.0,jeremy rudd,,
4676,The Quarterly Journal of Economics,2016.0,jeremy shapiro,,
4677,The Quarterly Journal of Economics,2017.0,jeremy shapiro,,
4684,American Economic Review,2013.0,jesse gregory,,
4700,American Economic Review,2016.0,jessica calfee stahl,,
4701,The Quarterly Journal of Economics,2011.0,jessica leino,,
4702,Journal of Political Economy,2000.0,jesus saa-requejo,,
4703,Review of Economic Studies,2018.0,jesús fernández-villaverde,,
4704,American Economic Review,2015.0,jesús fernández-villaverde,,
4705,American Economic Review,2007.0,jesús fernández-villaverde,,
4706,Econometrica,2006.0,jesús fernández-villaverde,,
4707,Review of Economic Studies,2007.0,jesús fernández-villaverde,,
4708,Journal of Political Economy,2017.0,jesús saurina,,
4709,American Economic Review,2015.0,jianfeng yu,,
4710,Journal of Political Economy,2004.0,jiang wang,,
4711,Econometrica,2019.0,jiangtao li,,
4712,Review of Economic Studies,2019.0,jie cai,,
4713,Review of Economic Studies,2018.0,jimmy chan,,
4714,Review of Economic Studies,2008.0,jimmy chan,,
4715,American Economic Review,2003.0,jimmy chan,,
4716,Review of Economic Studies,2017.0,jin li,,
4717,American Economic Review,2013.0,jin li,,
4718,Journal of Political Economy,2018.0,jing shi,,
4719,Econometrica,2016.0,jinhyuk lee,,
4720,Econometrica,2017.0,joachim freyberger,,
4721,Review of Economic Studies,2018.0,joachim freyberger,,
4722,The Quarterly Journal of Economics,2016.0,joan hamory hicks,,
4723,American Economic Review,2003.0,joan y. moriarty,,
4724,American Economic Review,2019.0,joana naritomi,,
4725,American Economic Review,2018.0,joanne w. hsu,,
4726,American Economic Review,2002.0,joao f. gomes,,
4727,American Economic Review,2001.0,joao f. gomes,,
4728,Journal of Political Economy,2003.0,joao gomes,,
4730,American Economic Review,2004.0,joe kerkvliet,,
4734,The Quarterly Journal of Economics,2018.0,joel mokyr,,
4735,Review of Economic Studies,2014.0,johan hombert,,
4736,American Economic Review,2011.0,johan sulaeman,,
4737,Review of Economic Studies,2019.0,johan walden,,
4738,American Economic Review,2006.0,johanne boisjoly,,
4739,Econometrica,2017.0,johannes brumm,,
4742,Review of Economic Studies,2017.0,johannes hermle,,
4743,American Economic Review,2011.0,johannes horner,,
4744,Journal of Political Economy,2004.0,johannes horner,,
4745,American Economic Review,2002.0,johannes hörner,,
4746,Econometrica,2015.0,johannes hörner,,
4747,Review of Economic Studies,2008.0,johannes hörner,,
4748,Review of Economic Studies,2004.0,johannes hörner,,
4749,Review of Economic Studies,2007.0,johannes hörner,,
4750,Journal of Political Economy,2016.0,johannes hörner,,
4751,Econometrica,2005.0,johannes hörner,,
4752,The Quarterly Journal of Economics,2018.0,johannes hörner,,
4753,The Quarterly Journal of Economics,2009.0,johannes hörner,,
4754,Econometrica,2009.0,johannes hörner,,
4755,Journal of Political Economy,2011.0,johannes hörner,,
4756,Econometrica,2006.0,johannes hörner,,
4757,Review of Economic Studies,2015.0,johannes hörner,,
4758,Econometrica,2009.0,johannes hörner,,
4759,Journal of Political Economy,2016.0,johannes spinnewijn,,
4760,Journal of Political Economy,2015.0,johannes spinnewijn,,
4761,American Economic Review,2018.0,johannes spinnewijn,,
4765,Journal of Political Economy,2015.0,john a. graves,,
4792,The Quarterly Journal of Economics,2002.0,john b. donaldson,,
4793,Review of Economic Studies,2002.0,john b. donaldson,,
4795,The Quarterly Journal of Economics,2000.0,john b. willett,,
4796,American Economic Review,2008.0,john burghardt,,
4804,American Economic Review,2007.0,john c. ham,,
4805,American Economic Review,2002.0,john c. ham,,
4806,Journal of Political Economy,2008.0,john c. heaton,,
4807,The Quarterly Journal of Economics,2019.0,john coglianese,,
4808,Journal of Political Economy,2003.0,john conlisk,,
4809,American Economic Review,2001.0,john conlisk,,
4812,American Economic Review,2006.0,john driffill,,
4819,The Quarterly Journal of Economics,2002.0,john geanakoplos,,
4820,American Economic Review,2008.0,john geanakoplos,,
4821,Econometrica,2015.0,john geanakoplos,,
4822,American Economic Review,2002.0,john geanakoplos,,
4823,Econometrica,2005.0,john geanakoplos,,
4824,American Economic Review,2003.0,john geanakoplos,,
4831,American Economic Review,2011.0,john ifcher,,
4832,The Quarterly Journal of Economics,2019.0,john j conlon,,
4838,Econometrica,2007.0,john k.-h quah,,
4839,Econometrica,2003.0,john k.h. quah,,
4842,Journal of Political Economy,2005.0,john l. turner,,
4846,Econometrica,2002.0,john miller,,
4850,American Economic Review,2013.0,john papp,,
4851,The Quarterly Journal of Economics,2013.0,john r. graham,,
4853,Econometrica,2019.0,john rehbeck,,
4854,Review of Economic Studies,2000.0,john riley,,
4855,Review of Economic Studies,2000.0,john riley,,
4856,Journal of Political Economy,2003.0,john rust,,
4857,Journal of Political Economy,2017.0,john rust,,
4858,Review of Economic Studies,2016.0,john rust,,
4859,Review of Economic Studies,2010.0,john rust,,
4860,Econometrica,2016.0,john rust,,
4862,The Quarterly Journal of Economics,2011.0,john s. felkner,,
4863,American Economic Review,2010.0,john schirm,,
4864,American Economic Review,2000.0,john shepard wiley,,
4865,The Quarterly Journal of Economics,2015.0,john shim,,
4867,Journal of Political Economy,2016.0,john sutton,,
4870,Journal of Political Economy,2013.0,john william hatfield,,
4871,Journal of Political Economy,2017.0,john william hatfield,,
4872,American Economic Review,2005.0,john william hatfield,,
4873,American Economic Review,2008.0,john william hatfield,,
4874,Review of Economic Studies,2018.0,john y zhu,,
4875,Review of Economic Studies,2013.0,john y. zhu,,
4876,Econometrica,2015.0,john y. zhu,,
4878,The Quarterly Journal of Economics,2018.0,jon kleinberg,,
4879,American Economic Review,2014.0,jonah e. rockoff,,
4880,American Economic Review,2008.0,jonah e. rockoff,,
4881,American Economic Review,2012.0,jonah e. rockoff,,
4882,American Economic Review,2014.0,jonah e. rockoff,,
4883,American Economic Review,2017.0,jonah e. rockoff,,
4884,The Quarterly Journal of Economics,2014.0,jonah rockoff,,
4885,Econometrica,2014.0,jonas d. m. fisher,,
4886,Review of Economic Studies,2000.0,jonas d. m. fisher,,
4887,American Economic Review,2001.0,jonas d. m. fisher,,
4888,American Economic Review,2000.0,jonas d. m. fisher,,
4889,Journal of Political Economy,2007.0,jonas d. m. fisher,,
4890,Journal of Political Economy,2006.0,jonas d. m. fisher,,
4891,Econometrica,2018.0,jonas e. arias,,
4892,American Economic Review,2019.0,jonas hjort,,
4893,The Quarterly Journal of Economics,2014.0,jonas hjort,,
4894,American Economic Review,2018.0,jonas kolsrud,,
4895,American Economic Review,2019.0,jonas poulsen,,
4896,Journal of Political Economy,2004.0,jonathan b. berk,,
4897,American Economic Review,2012.0,jonathan d. ketcham,,
4898,American Economic Review,2015.0,jonathan d. ketcham,,
4899,American Economic Review,2016.0,jonathan d. ketcham,,
4901,American Economic Review,2011.0,jonathan g. james,,
4910,Journal of Political Economy,2010.0,jonathan levav,,
4914,American Economic Review,2015.0,jonathan t. kolstad,,
4915,American Economic Review,2013.0,jonathan t. kolstad,,
4916,The Quarterly Journal of Economics,2017.0,jonathan t. kolstad,,
