,journal,year,author,name,Short-Id
2304,American Economic Review,2011.0,Kevin Lang,Kevin Lang,pla83
2305,American Economic Review,2011.0,Michael Manove,Michael Manove,pma228
2307,American Economic Review,2011.0,Ragan Petrie,Ragan Petrie,ppe391
2309,American Economic Review,2011.0,Gregory Lewis,Gregory Lewis,ple684
2310,American Economic Review,2011.0,Aurelien Baillon,Aurelien Baillon,pba869
2311,American Economic Review,2011.0,Olivier L'Haridon,Olivier L'Haridon,plh9
2312,American Economic Review,2011.0,Laetitia Placido,Laetitia Placido,ppl44
2315,American Economic Review,2011.0,Oz Shy,Oz Shy,psh190
2316,American Economic Review,2011.0,Zhu Wang,Zhu Wang,pwa247
2319,American Economic Review,2011.0,Feng Zhu,Feng Zhu,pzh106
2320,American Economic Review,2011.0,Feng Zhu,Feng Zhu,pzh469
2322,American Economic Review,2011.0,Gopi Shah Goda,Gopi Shah Goda,pgo431
2323,American Economic Review,2011.0,Kevin J. Mumford,Kevin J. Mumford,pmu208
2324,American Economic Review,2011.0,Vikesh Amin,Vikesh Amin,pam188
2325,American Economic Review,2011.0,Jose Apesteguia,Jose Apesteguia,pap14
2326,American Economic Review,2011.0,Ignacio Palacios-Huerta,Ignacio Palacios-Huerta,ppa164
2327,American Economic Review,2011.0,Nicholas Z. Muller,Nicholas Z. Muller,pmu472
2333,American Economic Review,2011.0,Ariel Pakes,Ariel Pakes,ppa20
2334,American Economic Review,2011.0,Esther Duflo,Esther Duflo,pdu166
2335,American Economic Review,2011.0,Pascaline Dupas,Pascaline Dupas,pdu104
2337,American Economic Review,2011.0,V. Joseph Hotz,V. Joseph Hotz,pho4
2342,American Economic Review,2011.0,James B. Rebitzer,James B. Rebitzer,pre77
2345,American Economic Review,2011.0,Alberto Alesina,Alberto Alesina,pal207
2346,American Economic Review,2011.0,Ekaterina Zhuravskaya,Ekaterina Zhuravskaya,pzh71
2347,American Economic Review,2011.0,Vincent P. Crawford,Vincent P. Crawford,pcr2
2348,American Economic Review,2011.0,Juanjuan Meng,Juanjuan Meng,pme419
2352,American Economic Review,2011.0,Joseph P. Kaboski,Joseph P. Kaboski,pka175
2353,American Economic Review,2011.0,Yongseok Shin,Yongseok Shin,psh383
2355,American Economic Review,2011.0,Oded Galor,Oded Galor,pga46
2356,American Economic Review,2011.0,Mihai Manea,Mihai Manea,pma2117
2357,American Economic Review,2011.0,Shing-Yi Wang,Shing-Yi Wang,pwa494
2358,American Economic Review,2011.0,John Y. Campbell,John Y. Campbell,pca54
2359,American Economic Review,2011.0,Stefano Giglio,Stefano Giglio,pgi162
2360,American Economic Review,2011.0,Parag Pathak,Parag Pathak,ppa503
2361,American Economic Review,2011.0,Atif Mian,Atif Mian,pmi415
2362,American Economic Review,2011.0,Amir Sufi,Amir Sufi,psu303
2363,American Economic Review,2011.0,Mirko Draca,Mirko Draca,pdr157
2364,American Economic Review,2011.0,Stephen Machin,Stephen Machin,pma110
2365,American Economic Review,2011.0,Robert Witt,Robert Witt,pwi138
2366,American Economic Review,2011.0,Marina Azzimonti,Marina Azzimonti,paz11
2369,American Economic Review,2011.0,Xavier Gabaix,Xavier Gabaix,pga174
2372,American Economic Review,2011.0,Peter Kooreman,Peter Kooreman,pko248
2373,American Economic Review,2011.0,Adriaan Soetevent,Adriaan Soetevent,pso65
2374,American Economic Review,2011.0,Arie Kapteyn,Arie Kapteyn,pka406
2375,American Economic Review,2011.0,Olga Gorbachev,Olga Gorbachev,pgo255
2377,American Economic Review,2011.0,Steven Callander,Steven Callander,pca440
2378,American Economic Review,2011.0,Pedro Carneiro,Pedro Carneiro,pca130
2380,American Economic Review,2011.0,Esther Duflo,Esther Duflo,pdu166
2382,American Economic Review,2011.0,Jonathan Robinson,Jonathan Robinson,pro377
2383,American Economic Review,2011.0,Jonathan Robinson,Jonathan Robinson,pro810
2384,American Economic Review,2011.0,Carlos Carvalho,Carlos Carvalho,pca106
2385,American Economic Review,2011.0,Fernanda Nechio,Fernanda Nechio,pne215
2387,American Economic Review,2011.0,Andrzej Skrzypacz,Andrzej Skrzypacz,psk11
2388,American Economic Review,2011.0,Gita Gopinath,Gita Gopinath,pgo327
2389,American Economic Review,2011.0,Pierre-Olivier Gourinchas,Pierre-Olivier Gourinchas,pgo28
2391,American Economic Review,2011.0,Nicholas Li,Nicholas Li,pli738
2393,American Economic Review,2011.0,Alexander Monge-Naranjo,Alexander Monge-Naranjo,pmo730
2394,American Economic Review,2011.0,Jesus Fernandez-Villaverde,Jesus Fernandez-Villaverde,pfe14
2397,American Economic Review,2011.0,Martin Uribe,Martin Uribe,pur9
2399,American Economic Review,2011.0,Yan Chen,Yan Chen,pch1446
2400,American Economic Review,2011.0,Yan Chen,Yan Chen,pch683
2403,American Economic Review,2011.0,Gilles Duranton,Gilles Duranton,pdu48
2407,American Economic Review,2011.0,Maximilian Auffhammer,Maximilian Auffhammer,pau60
2408,American Economic Review,2011.0,Ryan Kellogg,Ryan Kellogg,pke157
2409,American Economic Review,2011.0,Wei Xiong,Wei Xiong,pxi88
2410,American Economic Review,2011.0,Jialin Yu,Jialin Yu,pyu295
2411,American Economic Review,2011.0,Pedro Carneiro,Pedro Carneiro,pca130
2412,American Economic Review,2011.0,James J. Heckman,James J. Heckman,phe22
2416,American Economic Review,2011.0,Charles Engel,Charles Engel,pen14
2417,American Economic Review,2011.0,Leena Rudanko,Leena Rudanko,pru114
2418,American Economic Review,2011.0,Stefano Eusepi,Stefano Eusepi,peu2
2419,American Economic Review,2011.0,Bruce Preston,Bruce Preston,ppr134
2420,American Economic Review,2011.0,Andreas Hornstein,Andreas Hornstein,pho142
2423,American Economic Review,2011.0,Andrew Caplin,Andrew Caplin,pca77
2424,American Economic Review,2011.0,Mark Dean,Mark Dean,pde557
2425,American Economic Review,2011.0,Daniel Martin,Daniel Martin,pma1484
2426,American Economic Review,2011.0,Mark Huggett,Mark Huggett,phu6
2428,American Economic Review,2011.0,Amir Yaron,Amir Yaron,pya156
2429,American Economic Review,2011.0,Viral V. Acharya,Viral V. Acharya,pac33
2435,American Economic Review,2011.0,Nathaniel Baum-Snow,Nathaniel Baum-Snow,pba599
2437,American Economic Review,2011.0,Hanming Fang,Hanming Fang,pfa17
2438,American Economic Review,2011.0,Alessandro Gavazza,Alessandro Gavazza,pga173
2439,American Economic Review,2011.0,Taryn Dinkelman,Taryn Dinkelman,pdi279
2441,American Economic Review,2011.0,Homa Zarghamee,Homa Zarghamee,pza362
2442,American Economic Review,2011.0,Avi Goldfarb,Avi Goldfarb,pgo53
2444,American Economic Review,2011.0,M. Scott Taylor,M. Scott Taylor,pta60
2445,American Economic Review,2011.0,Sean Crockett,Sean Crockett,pcr145
2446,American Economic Review,2011.0,Ryan Oprea,Ryan Oprea,pop18
2448,American Economic Review,2011.0,Nathan Nunn,Nathan Nunn,pnu17
2450,American Economic Review,2011.0,Ruben Enikolopov,Ruben Enikolopov,pen41
2451,American Economic Review,2011.0,Maria Petrova,Maria Petrova,ppe296
2452,American Economic Review,2011.0,Ekaterina Zhuravskaya,Ekaterina Zhuravskaya,pzh71
2453,American Economic Review,2011.0,Daron Acemoglu,Daron Acemoglu,pac16
2454,American Economic Review,2011.0,Davide Cantoni,Davide Cantoni,pca549
2455,American Economic Review,2011.0,Simon Johnson,Simon Johnson,pjo44
2458,American Economic Review,2011.0,Jae Song,Jae Song,pso277
2460,American Economic Review,2011.0,Nisvan Erkal,Nisvan Erkal,per52
2461,American Economic Review,2011.0,Lata Gangadharan,Lata Gangadharan,pga574
2462,American Economic Review,2011.0,Nikos Nikiforakis,Nikos Nikiforakis,pni37
2463,American Economic Review,2011.0,Simon Board,Simon Board,pbo105
2464,American Economic Review,2011.0,Christopher R. Knittel,Christopher R. Knittel,pkn5
2465,American Economic Review,2011.0,Javier Bianchi,Javier Bianchi,pbi159
2466,American Economic Review,2011.0,Steffen Andersen,Steffen Andersen,pan114
2467,American Economic Review,2011.0,Seda Ertac,Seda Ertac,per98
2468,American Economic Review,2011.0,Uri Gneezy,Uri Gneezy,pgn18
2474,American Economic Review,2011.0,Jon Wongswan,Jon Wongswan,pwo162
2475,American Economic Review,2011.0,Craig Burnside,Craig Burnside,pbu20
2476,American Economic Review,2011.0,Hanno Lustig,Hanno Lustig,plu17
2477,American Economic Review,2011.0,Adrien Verdelhan,Adrien Verdelhan,pve80
2478,American Economic Review,2012.0,Thomas Philippon,Thomas Philippon,pph81
2479,American Economic Review,2012.0,Vasiliki Skreta,Vasiliki Skreta,psk88
2480,American Economic Review,2012.0,Jean Tirole,Jean Tirole,pti33
2481,American Economic Review,2012.0,Emmanuel Farhi,Emmanuel Farhi,pfa207
2482,American Economic Review,2012.0,Jean Tirole,Jean Tirole,pti33
2483,American Economic Review,2012.0,Costas Arkolakis,Costas Arkolakis,par274
2484,American Economic Review,2012.0,Arnaud Costinot,Arnaud Costinot,pco355
2485,American Economic Review,2012.0,Andres Rodriguez-Clare,Andres Rodriguez-Clare,pro372
2486,American Economic Review,2012.0,Daron Acemoglu,Daron Acemoglu,pac16
2487,American Economic Review,2012.0,Philippe Aghion,Philippe Aghion,pag175
2488,American Economic Review,2012.0,Leonardo Bursztyn,Leonardo Bursztyn,pbu249
2489,American Economic Review,2012.0,David Hemous,David Hemous,phe470
2490,American Economic Review,2012.0,Nicholas Bloom,Nicholas Bloom,pbl55
2491,American Economic Review,2012.0,Raffaella Sadun,Raffaella Sadun,psa385
2492,American Economic Review,2012.0,John Van Reenen,John Van Reenen,pva45
2494,American Economic Review,2012.0,Matthew Shum,Matthew Shum,psh47
2496,American Economic Review,2012.0,Vincenzo Quadrini,Vincenzo Quadrini,pqu2
2500,American Economic Review,2012.0,Daniel Friedman,Daniel Friedman,pfr22
2501,American Economic Review,2012.0,Ryan Oprea,Ryan Oprea,pop18
2502,American Economic Review,2012.0,Lukasz A. Drozd,Lukasz A. Drozd,pdr48
2504,American Economic Review,2012.0,Petra Moser,Petra Moser,pmo257
2505,American Economic Review,2012.0,Alessandra Voena,Alessandra Voena,pvo279
2506,American Economic Review,2012.0,Maurizio Mazzocco,Maurizio Mazzocco,pma383
2508,American Economic Review,2012.0,David Gill,David Gill,pgi59
2509,American Economic Review,2012.0,Victoria Prowse,Victoria Prowse,ppr52
2510,American Economic Review,2012.0,Martin Ravallion,Martin Ravallion,pra29
2511,American Economic Review,2012.0,Gauti B. Eggertsson,Gauti B. Eggertsson,peg7
2513,American Economic Review,2012.0,Avi Goldfarb,Avi Goldfarb,pgo53
2516,American Economic Review,2012.0,Hugh Hoikwang Kim,Hugh Hoikwang Kim,pki417
2517,American Economic Review,2012.0,Federico Echenique,Federico Echenique,pec5
2519,American Economic Review,2012.0,Randall Lutter,Randall Lutter,plu323
2520,American Economic Review,2012.0,Nicholas Z. Muller,Nicholas Z. Muller,pmu472
2522,American Economic Review,2012.0,Nicholas Z. Muller,Nicholas Z. Muller,pmu472
2524,American Economic Review,2012.0,Orley Ashenfelter,Orley Ashenfelter,pas9
2526,American Economic Review,2012.0,Ali Yurukoglu,Ali Yurukoglu,pyu85
2529,American Economic Review,2012.0,Julie Holland Mortimer,Julie Holland Mortimer,pmo678
2530,American Economic Review,2012.0,Drew Fudenberg,Drew Fudenberg,pfu49
2532,American Economic Review,2012.0,Anna Dreber,Anna Dreber,pdr66
2533,American Economic Review,2012.0,Marina Halac,Marina Halac,pha1103
2534,American Economic Review,2012.0,Roman Inderst,Roman Inderst,pin77
2535,American Economic Review,2012.0,Marco Ottaviani,Marco Ottaviani,pot1
2536,American Economic Review,2012.0,Timothy Besley,Timothy Besley,pbe46
2539,American Economic Review,2012.0,Ernst Fehr,Ernst Fehr,pfe29
2540,American Economic Review,2012.0,Klaus M. Schmidt,Klaus M. Schmidt,psc136
2541,American Economic Review,2012.0,Michael Kirchler,Michael Kirchler,pki453
2545,American Economic Review,2012.0,Mehmet Yorukoglu,Mehmet Yorukoglu,pyo84
2547,American Economic Review,2012.0,Maarten J. Voors,Maarten J. Voors,pvo144
2549,American Economic Review,2012.0,Philip Verwimp,Philip Verwimp,pve84
2551,American Economic Review,2012.0,Robert Lensink,Robert Lensink,ple369
2554,American Economic Review,2012.0,Stephen P. Holland,Stephen P. Holland,pho374
2555,American Economic Review,2012.0,Erin T. Mansur,Erin T. Mansur,pma874
2556,American Economic Review,2012.0,J. Vernon Henderson,J. Vernon Henderson,phe30
2557,American Economic Review,2012.0,Adam Storeygard,Adam Storeygard,pst380
2559,American Economic Review,2012.0,Moritz Schularick,Moritz Schularick,psc129
2560,American Economic Review,2012.0,Alan M. Taylor,Alan M. Taylor,pta46
2561,American Economic Review,2012.0,Giancarlo Corsetti,Giancarlo Corsetti,pco185
2564,American Economic Review,2012.0,Michal Bauer,Michal Bauer,pba410
2565,American Economic Review,2012.0,Julie Chytilova,Julie Chytilova,pch486
2566,American Economic Review,2012.0,Jonathan Morduch,Jonathan Morduch,pmo75
2567,American Economic Review,2012.0,Heski Bar-Isaac,Heski Bar-Isaac,pba94
2568,American Economic Review,2012.0,Guillermo Caruana,Guillermo Caruana,pca170
2569,American Economic Review,2012.0,Vicente Cunat,Vicente Cunat,pcu27
2571,American Economic Review,2012.0,Mark Duggan,Mark Duggan,pdu194
2574,American Economic Review,2012.0,Vincenzo Quadrini,Vincenzo Quadrini,pqu2
2580,American Economic Review,2012.0,Vivi Alatas,Vivi Alatas,pal930
2581,American Economic Review,2012.0,Abhijit Banerjee,Abhijit Banerjee,pba1710
2582,American Economic Review,2012.0,Rema Hanna,Rema Hanna,pha883
2585,American Economic Review,2012.0,Esther Duflo,Esther Duflo,pdu166
2586,American Economic Review,2012.0,Rema Hanna,Rema Hanna,pha883
2587,American Economic Review,2012.0,Stephen P. Ryan,Stephen P. Ryan,pry32
2588,American Economic Review,2012.0,Sylvain Chassang,Sylvain Chassang,pch604
2591,American Economic Review,2012.0,Joan Esteban,Joan Esteban,pes64
2592,American Economic Review,2012.0,Laura Mayoral,Laura Mayoral,pma448
2593,American Economic Review,2012.0,Debraj Ray,Debraj Ray,pra6
2597,American Economic Review,2012.0,Matthew D. Shapiro,Matthew D. Shapiro,psh144
2600,American Economic Review,2012.0,Daron Acemoglu,Daron Acemoglu,pac16
2601,American Economic Review,2012.0,Georgy Egorov,Georgy Egorov,peg15
2602,American Economic Review,2012.0,Konstantin Sonin,Konstantin Sonin,pso47
2603,American Economic Review,2012.0,Richard Hornbeck,Richard Hornbeck,pho502
2604,American Economic Review,2012.0,Stelios Michalopoulos,Stelios Michalopoulos,pmi314
2606,American Economic Review,2012.0,Eugenio J. Miravete,Eugenio J. Miravete,pmi538
2608,American Economic Review,2012.0,Mikael Carlsson,Mikael Carlsson,pca131
2609,American Economic Review,2012.0,Oskar Nordstrom Skans,Oskar Nordstrom Skans,psk25
2611,American Economic Review,2012.0,Michael Brandt,Michael Brandt,pbr2
2613,American Economic Review,2012.0,Yuriy Gorodnichenko,Yuriy Gorodnichenko,pgo175
2614,American Economic Review,2012.0,Enrique G. Mendoza,Enrique G. Mendoza,pme30
2615,American Economic Review,2012.0,Linda L. Tesar,Linda L. Tesar,pte111
2617,American Economic Review,2012.0,Michel Andre Marechal,Michel Andre Marechal,pma642
2619,American Economic Review,2012.0,Eric T. Swanson,Eric T. Swanson,psw16
2620,American Economic Review,2012.0,Simon Gilchrist,Simon Gilchrist,pgi28
2621,American Economic Review,2012.0,Egon Zakrajsek,Egon Zakrajsek,pza207
2622,American Economic Review,2012.0,Pascal Michaillat,Pascal Michaillat,pmi432
2623,American Economic Review,2012.0,Jason Abrevaya,Jason Abrevaya,pab39
2624,American Economic Review,2012.0,Laura Puzzello,Laura Puzzello,ppu73
2625,American Economic Review,2012.0,Mariagiovanna Baccara,Mariagiovanna Baccara,pba110
2626,American Economic Review,2012.0,Ayse Imrohoroglu,Ayse Imrohoroglu,pim5
2629,American Economic Review,2012.0,Gadi Barlevy,Gadi Barlevy,pba129
2630,American Economic Review,2012.0,Derek Neal,Derek Neal,pne138
2631,American Economic Review,2012.0,Ran Abramitzky,Ran Abramitzky,pab108
2632,American Economic Review,2012.0,Leah Platt Boustan,Leah Platt Boustan,pbo332
2633,American Economic Review,2012.0,Katherine Eriksson,Katherine Eriksson,per213
2634,American Economic Review,2012.0,Matthew O. Jackson,Matthew O. Jackson,pja7
2638,American Economic Review,2012.0,Jane Cooley Fruehwirth,Jane Cooley Fruehwirth,pfr281
2641,American Economic Review,2012.0,Gordon B. Dahl,Gordon B. Dahl,pda455
2642,American Economic Review,2012.0,Lance Lochner,Lance Lochner,plo31
2643,American Economic Review,2012.0,Doh-Shin Jeon,Doh-Shin Jeon,pje101
2644,American Economic Review,2012.0,Domenico Menicucci,Domenico Menicucci,pme217
2645,American Economic Review,2012.0,Veronica Guerrieri,Veronica Guerrieri,pgu220
2646,American Economic Review,2012.0,Peter Kondor,Peter Kondor,pko157
2653,American Economic Review,2012.0,Ori Heffetz,Ori Heffetz,phe566
2655,American Economic Review,2012.0,Alex Rees-Jones,Alex Rees-Jones,pre490
2656,American Economic Review,2012.0,Keyu Jin,Keyu Jin,pji92
2657,American Economic Review,2012.0,Jean-Francois Houde,Jean-Francois Houde,pho323
2658,American Economic Review,2012.0,Yusufcan Masatlioglu,Yusufcan Masatlioglu,pma365
2659,American Economic Review,2012.0,Daisuke Nakajima,Daisuke Nakajima,pna138
2660,American Economic Review,2012.0,Erkut Y. Ozbay,Erkut Y. Ozbay,poz17
2661,American Economic Review,2012.0,Nicola Lacetera,Nicola Lacetera,pla61
2665,American Economic Review,2012.0,Estelle Cantillon,Estelle Cantillon,pca359
2666,American Economic Review,2012.0,Fernando Alvarez,Fernando Alvarez,pal356
2667,American Economic Review,2012.0,Luigi Guiso,Luigi Guiso,pgu58
2668,American Economic Review,2012.0,Francesco Lippi,Francesco Lippi,pli62
2669,American Economic Review,2012.0,Gabriel Jimenez,Gabriel Jimenez,pji212
2670,American Economic Review,2012.0,Steven Ongena,Steven Ongena,pon1
2671,American Economic Review,2012.0,Jose-Luis Peydro,Jose-Luis Peydro,ppe481
2672,American Economic Review,2012.0,Jesus Saurina,Jesus Saurina,psa1535
2673,American Economic Review,2012.0,Matilde Bombardini,Matilde Bombardini,pbo257
2674,American Economic Review,2012.0,Giovanni Gallipoli,Giovanni Gallipoli,pga277
